video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
3R6vFdb7YI4,Ugwig8lLFyBYEOQa55N4AaABAg,@jianpark9789,이게 조코딩의 클라스!!!,,4,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugw3ljpEwIklqA-AAFB4AaABAg,@마운틴듀-j2k,c언어 1차원 배열 연습하다가 파이썬 보니까 눈물이 다 나올 거 같아요 왤케 편하지 파이썬...? 조코딩님 영상으로 파이썬 배우는 거 너무 재밌어요 이해하기도 쉽고요!,,3,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzreP1i0v3dVGKg3QR4AaABAg,@williamshakespeare5626,정보 학교수업 3시간보다 조커딩 28분이 100배 낫다는걸 새삼 깨닫네요...감사합니다!,,4,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwxMgPkkol-P4QAWvl4AaABAg,@codezero3892,25:07,,2,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugzeaho6o8masYvrakN4AaABAg,@연소희-x3t,"조코딩님 좋은강의 감사합니다.
너무 귀에 잘들어오고 기억이잘되서좋아요~~",,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugz35Vko4KRny9gohwp4AaABAg,@암어퀸-l6p,13:45,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugzrb8bJbVG0OsohoDd4AaABAg,@시냅스-b1y,야자끝나고 밤에 하나씩 보고있는데 이해는 잘되지만 외우기가 힘드네요.. 노력해보겠습니다,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyP2sdIKQ-11Ap2CMV4AaABAg,@EdTech36.5,너무 친절하게 설명을 잘해주셔서 도움이 많이 되요!!  감사합니다!!,,4,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxkUEZmGVp5yhs0hdt4AaABAg,@원도연-p6j,코딩도장 책을 사고 이영상을 보니 제 3마눤이 증발했습니다. 제 책값을 이 강의에 돌립니다,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugxvk1Rbt-OwkuTKdp94AaABAg,@김동명-b2m,책갈피 25:13,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxfygV6QF9Oosxhr214AaABAg,@수민-i1o,혹시 실행버튼 단축키는 없나요..? 할때마다 버튼누르려니 힘드네요ㅠ,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgycbIjHBSAGw7wK3cR4AaABAg,@기본-x6z,2강 나올때까지 기다렸습니다! 28분 짜린데... 자막 하나하나 편집을 하셨다니.. ㄷㄷ 오래걸릴만 했군요..! 쨋든 잘보고 갑니다~!,,3,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzKayP5xPIoF_1_Kbh4AaABAg,@hapoom-0,9:30,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugxip9hTnoRMbrx9izF4AaABAg,@제이슨-l3n,10:36,,1,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxgKeVpruveX-Yn-lZ4AaABAg,@김민규-l1n3f,기초적인 것부터 알려주셔서 이해하기 너무 좋아용 감사합니다!,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwjSY7Zf-HA8NfbxT54AaABAg,@user-ev2vk8pm5m,"40넘어 뒤늦게 배우는 파이썬이 어렵게 느껴지지만 조코딩님 덕에 열심히 하고는 있습니다.^^
질문이요~! 27:29부분 “리스트에서 연속된 범위의 값 수정하기” 좀 이해가 안되는데 마지막 결과값이 굵은 자막 때문에 안보여서요.. 그부분 좀 알려주세요~ [  ?????  ]",,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxQle8St1d-2dsyG0J4AaABAg,@Moon_Ko,좋은 강의들 감사합니다,,2,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyKZ18QCqbqa9SUd-d4AaABAg,@융듀릅,실행버튼 단축키는 무엇인가요?,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzkKbZshm7ZJmzxt3p4AaABAg,@잠꾸러기-m4w,"우와ㄷㄷ 충격이다ㄷㄷㄷ













































오늘도






























코딩 광고가 뜨다니ㄷㄷ",,1,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxLuhfIGNpDuN_7HMB4AaABAg,@적실,하루에 한번씩 조코딩 영상 보고 공부하고 다른 영상 강의 갔다 나머지 기본지식 어느정도 읽혀듣고 파이썬 강의 보러 왔습니다. 유익한 수업 열심히 잘 들을께요 !,,2,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxFDiGCAdD4wtQj5UN4AaABAg,@gohomefire,"엑셀에서도 나오는 upper와 lower 함수가 있군요 :) 
19:36  오늘의 핵심 : 그냥 이런게 있었지 라는 다채로운 느낌을 가져갑니다 ~ ㅎ",,2,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugx7gMBdog3EhCRVFwB4AaABAg,@Lee렐루,"number = 10
day = 3
k = 'i ate %d apple. so i was sick of %s days.' %(number, day)
print(type(k[6:8]))
print(k)

14:22
여기서 10이나 3 할때 %s 나 %d 모두 되서 혹시 프린트하면 문자랑 숫자 구분되나 성분 찍었는데 모두 문자로 나옵니다 이 상황에서 d/s 차이가 있을까요???",,1,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzcJ7kypUEcXnAeXXJ4AaABAg,@잘나가는앵무새,파이썬으로 웹이 가능하다는 것은 프론트도 가능하다는 뜻인가용?,,0,4년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzJ6Bl-uuBpc21mHkR4AaABAg,@passecompose7484,c언어만 배우다 이거 보니까 너무 충격적이네.. c에선 문자열 붙이려면 strcat써야 되는데 다행히 헤더파일에 정의돼있지만 직접 만들어보니까 그렇게 끔찍하더라.. 파이썬에서는 수식 하나로 땡이고,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugx-Bx5-ZX8DhKV4d614AaABAg,@조미선-q3r,"26:34 ""%10s"" %""hi"" 이렇게 하면 hi 빼고 공백10개가 생기는게 아니라 hi포함해서 칸10개가 생기는거 같은데 맞나요?",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
